augment,arch,seed,weakness_translation,weakness_wrong_group,toroidal_score,betti_match_torus,betti1_estimate,h1_top1,h1_top2,h2_top,fourier_pr,id_accuracy,ood_accuracy,final_loss,coverage,ood_arena_1,ood_arena_1_25,ood_arena_1_5,ood_arena_2
none,rnn,20263128,0.5676508669594,0.0,0.0,False,61,0.8299047191046229,0.6088547717388573,0.0,9.896613417316905,0.98875,0.52,0.03012187033891678,1.0,0.98725,0.8515,0.66025,0.52
none,rnn,20263228,0.5305290596215219,0.0,0.0,False,64,0.670185048743444,0.6101210140510276,0.0,8.857024732743493,0.971,0.564,0.03827132284641266,1.0,0.9695,0.851,0.71275,0.564
none,rnn,20263328,0.5051218394967538,0.0,0.0,False,19,0.976483273292299,0.8285103134331508,0.0,10.094677537705659,0.986,0.53625,0.03967222198843956,1.0,0.98625,0.836,0.68125,0.53625
none,rnn,20263428,0.5003051449741331,0.0,0.0,False,46,0.7454347532992838,0.6887766547056737,0.0,10.91164304775705,0.984,0.4685,0.024179263040423393,1.0,0.99,0.8265,0.7165,0.4685
none,rnn,20263528,0.39681327303657177,0.0,0.0,False,70,0.6410906582647204,0.5852780840894036,0.0,8.85222432567086,0.98675,0.535,0.027681151404976845,1.0,0.988,0.86175,0.70475,0.535
none,rnn,20263628,0.48358756673278985,0.0,0.0,False,43,0.4951645200247602,0.48448013896483155,0.0,9.888415353655564,0.87475,0.36025,0.19053365290164948,1.0,0.874,0.70075,0.558,0.36025
none,rnn,20263728,0.46789724281987266,0.0,0.0,False,26,0.7950531197888311,0.6874024631959865,0.0,10.223098090751373,0.97175,0.557,0.05392882600426674,1.0,0.97825,0.83975,0.70875,0.557
wrong_group,gru,20260628,0.0,0.0,0.013399443391183373,False,6,0.37593680164841536,0.36166101333469614,0.027849461781822127,13.129113717287527,0.989,0.38675,0.030292728915810585,1.0,0.99125,0.77425,0.64275,0.38675
wrong_group,gru,20260728,0.0,0.0,0.009248574189599304,False,7,0.4112399193621872,0.30187897341881853,0.020291540895195803,14.618959126957197,0.99225,0.445,0.0286470428109169,1.0,0.98825,0.77575,0.604,0.445
wrong_group,gru,20260828,0.016672773158261964,0.0,0.0072957113002272206,False,16,0.21694321383951054,0.2075844114842233,0.02829949481655869,14.930516306466332,0.991,0.48225,0.025703065097332,1.0,0.9905,0.75575,0.6435,0.48225
wrong_group,gru,20260928,0.0,0.0,0.003125116252157199,False,10,0.33311668114417714,0.28318769778108027,0.0065269046524030205,13.194467556900408,0.99,0.506,0.02910805493593216,1.0,0.9895,0.77225,0.6575,0.506
wrong_group,gru,20261028,0.0,0.0,0.010565485351966837,False,9,0.24470734170375574,0.24182258667468726,0.022183343554151747,13.632483408521695,0.99175,0.43675,0.026843948289752007,1.0,0.993,0.7995,0.604,0.43675
wrong_group,gru,20261128,0.0,0.0,0.024975428380513885,False,11,0.30644353485481207,0.2378248451077239,0.08144981892283831,15.57469909704597,0.99075,0.479,0.02680234983563423,1.0,0.98875,0.7845,0.60875,0.479
wrong_group,gru,20261228,0.0,0.0,0.022695450499040384,False,11,0.2585853476978853,0.23403170428906428,0.055682709587055235,16.779879775043856,0.99,0.4845,0.025551574304699898,1.0,0.98875,0.81675,0.6165,0.4845
wrong_group,gru,20261328,0.0,0.0,0.005031466737689706,False,11,0.3548913676355301,0.2325402653264717,0.03761119148109848,11.972036411306297,0.99225,0.49525,0.026225104928016663,1.0,0.9915,0.807,0.6435,0.49525
wrong_group,gru,20261428,0.0,0.0,0.025987652746972036,False,4,0.44448036944575015,0.4296051045714119,0.05162803991311693,15.046718070110895,0.9895,0.42925,0.026474783197045326,1.0,0.99075,0.77875,0.61125,0.42925
wrong_group,gru,20261528,0.0,0.0,0.0013078017364626963,False,12,0.2558199396384263,0.1978033856215628,0.021501184635786874,13.766822095194108,0.99275,0.44375,0.027189066633582115,1.0,0.9925,0.782,0.65925,0.44375
wrong_group,gru,20261628,0.0,0.0,0.002252538303807222,False,11,0.35498391247212635,0.28447851638111565,0.015594688599180229,12.042582850993945,0.994,0.48675,0.027130335569381714,1.0,0.99125,0.75825,0.68925,0.48675
wrong_group,gru,20261728,0.0,0.0,0.01681671642714126,False,7,0.40413455218230543,0.3060472047614568,0.034221810377940365,11.287526321156633,0.986,0.45325,0.03490240499377251,1.0,0.98475,0.76825,0.6295,0.45325
wrong_group,gru,20261828,0.0,0.0,0.01757235694977774,False,2,0.45048488072387394,0.4037436549380886,0.03710334309958163,13.631245282822059,0.98975,0.42975,0.02689622901380062,1.0,0.9925,0.77325,0.6145,0.42975
wrong_group,gru,20261928,0.006507483662518903,0.0,0.010644150091564844,False,13,0.2978489959068903,0.2743844879665377,0.02128912793980786,10.302886469925491,0.989,0.5035,0.030597519129514694,1.0,0.9885,0.793,0.6055,0.5035
wrong_group,gru,20262028,0.05472788060750517,0.0,0.017926158538408874,False,5,0.3482022738596987,0.3354302849630778,0.035823973110538976,12.286442554822086,0.988,0.497,0.027214359492063522,1.0,0.9855,0.7925,0.653,0.497
wrong_group,gru,20262128,0.0,0.0,0.01420061062905607,False,13,0.24992871351800022,0.23073242459438437,0.028804280101792368,13.613401303119499,0.99175,0.47025,0.02986043132841587,1.0,0.9895,0.76125,0.64125,0.47025
wrong_group,gru,20262228,0.0,0.0,0.02227640158279177,False,11,0.29034709048556884,0.21830584292063748,0.04398214155303115,14.419385151161032,0.991,0.49475,0.025634765625,1.0,0.98975,0.72075,0.65475,0.49475
wrong_group,gru,20262328,0.004108598592760792,0.0,0.013265898508792262,False,13,0.2406833933286776,0.23216160803710428,0.02768582712424117,11.598700393244359,0.97925,0.4775,0.03420107811689377,1.0,0.982,0.7835,0.63775,0.4775
wrong_group,gru,20262428,0.0,0.0,0.01309860998157405,False,5,0.3158758857567048,0.28723965767821413,0.02582239374932005,13.052346665609335,0.98975,0.48,0.02689187228679657,1.0,0.9885,0.7675,0.655,0.48
wrong_group,gru,20262528,0.0,0.0,0.017556434937209296,False,12,0.33425073680307804,0.3180156562798285,0.03652209188082589,11.411052737977045,0.98775,0.45775,0.02845645323395729,1.0,0.98525,0.80275,0.64375,0.45775
wrong_group,gru,20262628,0.0,0.0,0.003502829987618568,False,14,0.44456603141938644,0.2977243043297433,0.0070514880991564,15.044832393832236,0.99025,0.49375,0.028699444606900215,1.0,0.993,0.75375,0.59825,0.49375
wrong_group,gru,20262728,0.0,0.0,0.004987081235659217,False,18,0.21252967445251697,0.17591627802327514,0.010373911794307689,12.901977856093053,0.991,0.40575,0.026059282943606377,1.0,0.98925,0.79025,0.628,0.40575
wrong_group,gru,20262828,0.01223476888877353,0.0,0.011201899214306163,False,8,0.30973666550711654,0.28583284840146855,0.023521638044818105,12.722337631322898,0.9875,0.435,0.02735001966357231,1.0,0.98875,0.77875,0.6065,0.435
wrong_group,gru,20262928,0.0,0.0,0.005941091527503579,False,6,0.33626203427951384,0.25584026317980624,0.012344621680213497,13.14999701714253,0.98775,0.46275,0.025455987080931664,1.0,0.9855,0.712,0.62,0.46275
wrong_group,gru,20263028,0.0,0.0,0.002902737623045264,False,10,0.30702012571118975,0.27052224684822407,0.02510097913730247,11.761623088823717,0.99,0.446,0.026166291907429695,1.0,0.9865,0.76925,0.6005,0.446
wrong_group,gru,20263128,0.016022037673335827,0.0,0.004159564981609605,False,17,0.22715074692833181,0.1822623020609927,0.06211846376700192,15.495970392870374,0.98925,0.44975,0.03120313584804535,1.0,0.98825,0.7635,0.59275,0.44975
wrong_group,gru,20263228,0.0,0.0,0.013645712134228844,False,12,0.1936670034599527,0.19152782512307703,0.036101306407636424,16.985146185275635,0.991,0.5,0.026954257860779762,1.0,0.99025,0.77825,0.64725,0.5
wrong_group,gru,20263328,0.0,0.0,0.00231768901949695,False,14,0.33862407358641244,0.2440864554950407,0.013742873310635784,14.620783401757164,0.98925,0.475,0.028988955542445183,1.0,0.993,0.79025,0.638,0.475
wrong_group,gru,20263428,0.0,0.0,0.0021136718594030324,False,14,0.2810557061594964,0.24664216117597548,0.051127359531838334,13.076180288209603,0.9915,0.42425,0.027484120801091194,1.0,0.98975,0.77775,0.67125,0.42425
wrong_group,gru,20263528,0.0,0.0,0.010743085409119021,False,9,0.3837165133974806,0.3065374808948076,0.02323186824238266,13.23146295854844,0.98975,0.47175,0.025457847863435745,1.0,0.99325,0.79725,0.643,0.47175
wrong_group,gru,20263628,0.0,0.0,0.005272891255521382,False,8,0.2567261452992353,0.200821080218005,0.010877792131469721,12.510986153031913,0.9915,0.4555,0.02675015479326248,1.0,0.99375,0.79025,0.6535,0.4555
wrong_group,gru,20263728,0.0,0.0,0.0014996035221195062,False,18,0.2717751609672978,0.20295039844816576,0.07055949403149325,11.394777072934543,0.9885,0.4965,0.03131856396794319,1.0,0.989,0.75925,0.652,0.4965
wrong_group,rnn,20260628,0.0,0.0,0.016217246534110788,False,13,0.8969425659089227,0.6038030497753302,0.07937797349809905,13.079132672680759,0.977,0.4435,0.06309446692466736,1.0,0.9805,0.84425,0.71325,0.4435
wrong_group,rnn,20260728,0.06634300153910953,0.0,0.01938768193936371,False,12,0.6124823287341662,0.4860247324174878,0.07857426174563198,16.78973598235984,0.9845,0.48725,0.029228894039988518,1.0,0.98725,0.8355,0.63475,0.48725
wrong_group,rnn,20260828,0.14887328158825966,0.0,0.0021322156146772924,False,13,0.601635521422655,0.4402317895132519,0.12688962886366428,15.446587343176487,0.99175,0.544,0.01994212530553341,1.0,0.99075,0.8545,0.712,0.544
wrong_group,rnn,20260928,0.14479361436201751,0.0,0.0019608635959386445,False,9,0.5776616152765406,0.5453179115317599,0.03239355603027283,15.414744277581029,0.99,0.5685,0.022412898018956184,1.0,0.98675,0.8535,0.726,0.5685
wrong_group,rnn,20261028,0.08445182911946364,0.0,0.011498290723919984,False,10,0.6091869992274148,0.5711347793342516,0.15758632111898652,18.252441519809523,0.98475,0.5025,0.03101276606321335,1.0,0.9835,0.87075,0.68,0.5025
wrong_group,rnn,20261128,0.24124327978979737,0.0,0.0,False,18,0.5074614037218819,0.44182469564397475,0.0,15.762851629060608,0.98425,0.535,0.03323126211762428,1.0,0.9845,0.84475,0.676,0.535
wrong_group,rnn,20261228,0.10944593026118517,0.0,0.005117999046421061,False,12,0.7356365958983588,0.4269034171397065,0.0212626716180504,19.01760163652871,0.9605,0.50225,0.08367929607629776,1.0,0.95875,0.83675,0.643,0.50225
wrong_group,rnn,20261328,0.002732510656271386,0.0,0.006807281887986182,False,12,0.5785482542905919,0.5717071245460545,0.03209771632474667,14.242017871924011,0.993,0.537,0.0223967544734478,1.0,0.99,0.867,0.69675,0.537
wrong_group,rnn,20261428,0.07341852249510446,0.0,0.002320000836022578,False,9,0.74998461960741,0.6948877238462126,0.19608042100212253,14.937981934500925,0.991,0.503,0.02383616752922535,1.0,0.98825,0.879,0.69875,0.503
wrong_group,rnn,20261528,0.09641928978946768,0.0,0.0050177106464761615,False,9,0.7234174725408535,0.449805171072175,0.05552974331987304,16.25183373842303,0.958,0.51475,0.0637187510728836,1.0,0.96125,0.86325,0.738,0.51475
wrong_group,rnn,20261628,0.08451132770470879,0.0,0.007225084888936901,False,16,0.7875811608907246,0.6398319839532833,0.031395513795217767,13.30059230979637,0.98375,0.54175,0.031495530158281326,1.0,0.9855,0.8195,0.73525,0.54175
wrong_group,rnn,20261728,0.02537752445182838,0.0,0.005153308005150613,False,9,0.6385793114563767,0.5564481966242139,0.02000601811426228,14.064982901823194,0.9515,0.48725,0.09855840355157852,1.0,0.9515,0.786,0.65375,0.48725
wrong_group,rnn,20261828,0.019309493499788315,0.0,0.01782065786000326,False,9,1.3188357577604286,0.6265444223360269,0.16682859681686368,15.442862093887422,0.9855,0.48025,0.024787498638033867,1.0,0.9875,0.85275,0.67175,0.48025
wrong_group,rnn,20261928,0.0,0.0,0.014266797849069836,False,12,0.7153707572673069,0.6526954456415661,0.08220869032438483,16.126716646612532,0.99,0.556,0.023621663451194763,1.0,0.99075,0.876,0.666,0.556
wrong_group,rnn,20262028,0.10731126230730792,0.0,0.0020694418480660245,False,19,0.6857874314260193,0.5590981935596824,0.038823622480700815,15.654419690087767,0.978,0.5545,0.05593479424715042,1.0,0.97525,0.83325,0.69675,0.5545
wrong_group,rnn,20262128,0.05934448287657401,0.0,0.0030411657265927653,False,9,0.8602455612261566,0.7858012763060267,0.0968089501177809,14.085506626232378,0.99025,0.50375,0.030330950394272804,1.0,0.9855,0.81225,0.6755,0.50375
wrong_group,rnn,20262228,0.059139052844592754,0.0,0.009418520601040424,False,15,0.8816682752349896,0.6296050855227837,0.16173634625487132,15.46935033542154,0.9835,0.553,0.023315899074077606,1.0,0.988,0.809,0.70475,0.553
wrong_group,rnn,20262328,0.1395741941411008,0.0,0.002742561684307279,False,13,0.5190082055757221,0.5128075987399311,0.12751057470816973,16.826615220139214,0.9815,0.525,0.0350099615752697,1.0,0.979,0.8615,0.72175,0.525
wrong_group,rnn,20262428,0.1229385876485626,0.0,0.0,False,17,0.5420569521703467,0.4123480975941678,0.0,19.840058198059694,0.98725,0.5425,0.030137674883008003,1.0,0.9875,0.835,0.6975,0.5425
wrong_group,rnn,20262528,0.0,0.0,0.006399135601473454,False,18,0.7484067989630487,0.6040523377139495,0.02926161468645816,14.145825278380308,0.992,0.50675,0.02472515217959881,1.0,0.98925,0.87875,0.69275,0.50675
wrong_group,rnn,20262628,0.18705474421998114,0.0,0.017430385463799464,False,10,0.8495967325630458,0.713355592805468,0.1289828827539874,17.595606612242893,0.9825,0.537,0.044617652893066406,1.0,0.987,0.82125,0.65125,0.537
wrong_group,rnn,20262728,0.00017890652275096317,0.0,0.0062474266073333,False,9,0.5513143597145274,0.49012498696052365,0.030852603937413292,16.49012964198169,0.98125,0.453,0.05016294866800308,1.0,0.9825,0.858,0.69725,0.453
wrong_group,rnn,20262828,0.12319777474545618,0.0,0.0015819748812577368,False,18,0.9619931901546259,0.6438487012460956,0.008069360127424319,15.845977102524916,0.98975,0.4995,0.03225114569067955,1.0,0.991,0.856,0.6625,0.4995
wrong_group,rnn,20262928,0.06504322834320315,0.0,0.007978607871531063,False,14,0.854571022957306,0.6254225072853214,0.05908297030167331,14.533115642881457,0.97675,0.49175,0.029445037245750427,1.0,0.9765,0.757,0.65125,0.49175
wrong_group,rnn,20263028,0.1368592316194295,0.0,0.006907556186499288,False,7,0.7824279758891204,0.7062716277053468,0.029341681689065147,12.964474979848221,0.98725,0.51925,0.02917375974357128,1.0,0.98775,0.858,0.6765,0.51925
wrong_group,rnn,20263128,0.13357058893658114,0.0,0.016235388472647685,False,14,0.8558030692634189,0.526729901549551,0.1350373122630073,19.649006343829367,0.96275,0.52725,0.048757556825876236,1.0,0.96175,0.85875,0.6635,0.52725
wrong_group,rnn,20263228,0.20078608802224457,0.0,0.004568301735658447,False,12,0.5193345769216562,0.4987967037625387,0.019887716548548928,18.343593661896204,0.99075,0.56225,0.030397016555070877,1.0,0.987,0.8755,0.7155,0.56225
wrong_group,rnn,20263328,0.16131642187434136,0.0,0.006182466259594775,False,23,0.44995687016554875,0.4198574176801717,0.09593453977867661,21.08947280173253,0.93925,0.43125,0.0843215137720108,1.0,0.9485,0.768,0.6035,0.43125
wrong_group,rnn,20263428,0.09554619316056046,0.0,0.006344196047784889,False,10,0.7901368474438226,0.7517644280679927,0.031002336480854042,14.717371386339973,0.98925,0.46775,0.020247718319296837,1.0,0.9865,0.831,0.71675,0.46775
wrong_group,rnn,20263528,0.09779118074184494,0.0,0.01357503397095538,False,8,0.7490672305867128,0.686661950932199,0.06638845332312782,14.13845712751961,0.995,0.50075,0.020943110808730125,1.0,0.99125,0.8375,0.6795,0.50075
wrong_group,rnn,20263628,0.0010542157234004633,0.0,0.012385007930415661,False,9,0.5454905286016289,0.4745453040036154,0.18445034168379248,14.450133873409083,0.99,0.499,0.028231298550963402,1.0,0.99075,0.8235,0.68525,0.499
wrong_group,rnn,20263728,0.14307170938150193,0.0,0.00030074787068412617,False,13,0.6095051994724078,0.5661666815641937,0.0013036236065813167,13.43552430832086,0.97775,0.5495,0.13778194785118103,1.0,0.97775,0.80375,0.7035,0.5495
